	dealII-1	dealII-2	dealII-4	dealII-8	sphinx3-1	sphinx3-2	sphinx3-4	sphinx3-8	milc-1	milc-2	milc-4	milc-8	astar-1	astar-2	astar-4	astar-8	leslie3d-1	leslie3d-2	leslie3d-4	leslie3d-8	omnetpp-1	omnetpp-2	omnetpp-4	omnetpp-8	zeusmp-1	zeusmp-2	zeusmp-4	zeusmp-8	gobmk-1	gobmk-2	gobmk-4	gobmk-8	povray-1	povray-2	povray-4	povray-8	calculix-1	calculix-2	calculix-4	calculix-8	bwaves-1	bwaves-2	bwaves-4	bwaves-8	gromacs-1	gromacs-2	gromacs-4	gromacs-8	perlbench-1	perlbench-2	perlbench-4	perlbench-8	bzip2-1	bzip2-2	bzip2-4	bzip2-8	hmmer-1	hmmer-2	hmmer-4	hmmer-8	namd-1	namd-2	namd-4	namd-8	h264ref-1	h264ref-2	h264ref-4	h264ref-8	cactusADM-1	cactusADM-2	cactusADM-4	cactusADM-8	GemsFDTD-1	GemsFDTD-2	GemsFDTD-4	GemsFDTD-8	mcf-1	mcf-2	mcf-4	mcf-8	gamess-1	gamess-2	gamess-4	gamess-8	xalancbmk-1	xalancbmk-2	xalancbmk-4	xalancbmk-8	sjeng-1	sjeng-2	sjeng-4	sjeng-8	soplex-1	soplex-2	soplex-4	soplex-8	gcc-1	gcc-2	gcc-4	gcc-8	tonto-1	tonto-2	tonto-4	tonto-8	lbm-1	lbm-2	lbm-4	lbm-8	libquantum-1	libquantum-2	libquantum-4	libquantum-8
soplex-2	1.0161290322580645	1.0187667560321716	1.018012008005337	1.0212483399734396	1.0465489566613162	1.0746031746031746	1.1268033409263478	1.0947515095215978	1.0539956803455723	1.0609756097560976	1.0594059405940595	1.060914760914761	1.2222222222222223	1.111731843575419	1.0594184576485461	1.037122969837587	1.0393939393939393	1.0481049562682216	1.0559726962457339	1.0728196443691786	1.4604810996563573	1.2455661664392905	1.0891032917139614	1.054228855721393	1.0354609929078014	1.0465116279069768	1.038857142857143	1.0448008849557522	1.0304878048780488	1.0242424242424242	1.0089285714285714	1.0150829562594268	1.0054347826086956	1.005449591280654	1.0040983606557377	1.0013614703880191	1.0100896860986548	1.008408071748879	1.005036373810856	1.0068531468531468	1.0119904076738608	1.0154761904761904	1.0128956623681125	1.0555250137438152	1.0101522842639594	1.013977128335451	1.0101522842639594	1.0079189103579347	1.092783505154639	1.097938144329897	1.0753768844221105	1.0344827586206897	1.0476190476190477	1.1	1.1075697211155378	1.1074540174249758	1.006578947368421	1.0132450331125828	1.006578947368421	1.0115416323165705	1.0043668122270741	1.0054704595185995	1.0043668122270741	1.0062961949082945	1.0192307692307692	1.0384615384615383	1.032051282051282	1.027027027027027	1.1731927710843373	1.2634730538922156	1.2228126106978392	1.043952802359882	1.041994750656168	1.0286783042394014	1.0446694460988684	1.0837120306146855	1.2956204379562044	1.3959390862944163	1.1678929765886288	1.0812963471573744	1.0083333333333333	1.0042918454935623	1.0048043925875085	1.0	1.1567796610169492	1.191699604743083	1.1243567753001715	1.074060427413412	1.0318471337579618	1.0316706254948536	1.0327158060701616	1.035229285573706	1.237037037037037	1.2334384858044165	1.1305518169582773	1.0885714285714285	1.1428571428571428	1.152276295133438	1.2135416666666667	1.3028764805414552	1.0177133655394526	1.0172872340425532	1.020730503455084	1.015	1.0220588235294117	1.0446859903381642	1.1647318960751796	1.0911983032873807	1.1318051575931232	1.0097205346294047	1.078976034858388	1.6044678055190538
soplex-4	1.0349462365591398	1.029490616621984	1.0360240160106737	0	1.1396468699839486	1.184920634920635	1.2566438876233865	0	1.123110151187905	1.103658536585366	1.1145685997171146	0	1.286549707602339	1.23463687150838	1.13653603034134	0	1.0757575757575757	1.064139941690962	1.0955631399317407	0	1.6323024054982818	1.30968622100955	1.1725312145289444	0	1.070921985815603	1.0546511627906976	1.0845714285714285	0	1.0548780487804879	1.0454545454545454	1.0342261904761905	0	1.016304347826087	1.0108991825613078	1.010928961748634	0	1.0235426008968609	1.0190582959641257	1.0170677112479014	0	1.026378896882494	1.0226190476190475	1.0339976553341148	0	1.0228426395939085	1.02287166454892	1.0241116751269035	0	1.1443298969072164	1.1443298969072164	1.114321608040201	0	1.119047619047619	1.136	1.2310756972111554	0	1.013157894736842	1.0165562913907285	1.018092105263158	0	1.01528384279476	1.0109409190371992	1.0131004366812226	0	1.0512820512820513	1.0480769230769231	1.0512820512820513	0	1.2996987951807228	1.3001497005988023	1.255047821466525	0	1.0603674540682415	1.0386533665835411	1.0970815961882072	0	1.510948905109489	1.4568527918781726	1.2822742474916389	0	1.025	1.0085836909871244	1.0089224433768016	0	1.2838983050847457	1.215415019762846	1.2049742710120068	0	1.0748407643312101	1.0577988915281076	1.0634607804493497	0	1.4148148148148147	1.2302839116719242	1.2045760430686407	0	1.2919254658385093	1.315541601255887	1.25	0	1.0434782608695652	1.0319148936170213	1.0394866732477788	0	1.0784313725490196	1.143719806763285	1.2813709231619679	0	1.169054441260745	1.0534629404617255	1.15359477124183	0
soplex-8	1.0698924731182795	1.064343163538874	0	0	1.3354735152487962	1.4063492063492065	0	0	1.244060475161987	1.2184959349593496	0	0	1.4210526315789473	1.3547486033519553	0	0	1.1575757575757575	1.1603498542274053	0	0	1.9037800687285222	1.5716234652114598	0	0	1.1394799054373523	1.1372093023255814	0	0	1.1036585365853657	1.0787878787878786	0	0	1.0434782608695652	1.021798365122616	0	0	1.047085201793722	1.0414798206278026	0	0	1.0455635491606714	1.0535714285714286	0	0	1.0507614213197969	1.0520965692503177	0	0	1.2216494845360826	1.1958762886597938	0	0	1.2301587301587302	1.264	0	0	1.0394736842105263	1.0264900662251655	0	0	1.0283842794759825	1.0284463894967177	0	0	1.0897435897435896	1.0769230769230769	0	0	1.3930722891566265	1.3832335329341316	0	0	1.1312335958005248	1.1408977556109725	0	0	1.7992700729927007	1.7140439932318106	0	0	1.0416666666666667	1.0228898426323318	0	0	1.4279661016949152	1.365612648221344	0	0	1.160828025477707	1.1179730799683294	0	0	1.5777777777777777	1.4384858044164037	0	0	1.5714285714285714	1.5604395604395604	0	0	1.0740740740740742	1.0678191489361701	0	0	1.3014705882352942	1.3828502415458936	0	0	1.2779369627507164	1.2017010935601458	0	0
gcc-1	1.0080645161290323	1.0040214477211795	1.0046697798532356	1.0099601593625498	1.0096308186195826	1.0214285714285714	1.0330296127562641	1.0277132683077876	1.0215982721382288	1.024390243902439	1.0146157472890147	1.014137214137214	1.0467836257309941	1.0642458100558658	1.0366624525916561	1.0266821345707657	1.0121212121212122	1.0160349854227406	1.016382252559727	1.0191927744848999	1.1924398625429553	1.0900409276944065	1.0153234960272417	1.0024875621890548	1.0260047281323876	1.041860465116279	1.0211428571428571	1.0038716814159292	1.024390243902439	1.018181818181818	1.0	1.0120663650075414	1.0	1.0	1.005464480874317	1.0	1.0022421524663676	1.001121076233184	1.0005595970900951	1.0002797202797202	1.014388489208633	1.0071428571428571	1.0099648300117234	1.0123694337548104	1.0	1.0012706480304956	1.0038071065989849	1.002534051314539	1.0309278350515463	1.0515463917525774	1.0477386934673367	1.0178359096313911	1.007936507936508	1.012	1.0258964143426295	1.027105517909003	1.006578947368421	1.0033112582781456	1.0	1.0049464138499589	1.0	1.0021881838074398	1.0	1.0008212428141254	1.0	1.0192307692307692	1.0256410256410255	1.0222575516693164	1.0316265060240963	1.0411676646706587	1.0903294367693943	1.0194690265486726	1.010498687664042	1.0037406483790523	1.0512209648600357	1.009567089213107	1.0547445255474452	1.0947546531302876	1.050836120401338	1.024993133754463	1.0333333333333334	1.0	1.0	1.0	1.0466101694915255	1.0533596837944663	1.0420240137221268	1.0338983050847457	1.0143312101910829	1.0087094220110848	1.0067008277493101	1.0078724660499903	1.0740740740740742	1.0662460567823344	1.0551816958277254	1.0354285714285714	1.0434782608695652	1.043956043956044	1.1354166666666667	1.0913705583756346	1.001610305958132	1.0079787234042554	1.0049358341559724	1.007	1.0049019607843137	1.0241545893719808	1.0420121614151465	1.0174973488865324	1.0601719197707737	1.0012150668286757	1.022875816993464	1.5088042049934296
gcc-2	1.010752688172043	1.0107238605898123	1.008005336891261	1.0083001328021248	1.0208667736757624	1.0277777777777777	1.0504935459377374	1.0430407183774577	1.0345572354211663	1.0284552845528456	1.0358321546440359	1.028898128898129	1.0760233918128654	1.0865921787709498	1.0505689001264222	1.019721577726218	1.0121212121212122	1.043731778425656	1.016382252559727	1.0287891617273497	1.2336769759450172	1.1623465211459754	1.053916004540295	1.026865671641791	1.0260047281323876	1.0186046511627906	1.0211428571428571	1.0152101769911503	1.0121951219512195	1.0242424242424242	1.005952380952381	1.009049773755656	1.0	1.008174386920981	1.0	1.0006807351940095	1.0033632286995515	1.0022421524663676	1.001958589815333	1.0020979020979022	1.0071942446043165	1.005952380952381	1.0029308323563892	1.0228147333699835	1.0076142131979695	1.0050825921219821	1.0044416243654823	1.0031675641431739	1.056701030927835	1.0721649484536082	1.071608040201005	1.030321046373365	1.0158730158730158	1.036	1.0557768924302788	1.0454985479186834	1.0	1.0066225165562914	1.0	1.003297609233306	1.0	1.00109409190372	1.0010917030567685	1.004106214070627	1.0128205128205128	1.0128205128205128	1.0128205128205128	1.0222575516693164	1.0466867469879517	1.0793413173652695	1.1994332270634078	1.0250737463126844	1.0183727034120735	1.0074812967581048	1.0178677784395473	1.0346806983975125	1.0802919708029197	1.2165820642978002	1.1478260869565218	1.037077725899478	1.0333333333333334	1.0014306151645207	1.0	1.0	1.0847457627118644	1.1106719367588933	1.072041166380789	1.0593220338983051	1.015923566878981	1.0158353127474267	1.0118249901458416	1.0141704388899824	1.125925925925926	1.1072555205047319	1.0672947510094213	1.0531428571428572	1.0	1.0879120879120878	1.0677083333333333	1.1116751269035532	1.0064412238325282	1.009308510638298	1.014807502467917	1.0	1.0098039215686274	1.0169082125603865	1.0906578220011056	1.0404736656062212	1.0888252148997135	1.0	1.0299564270152506	1.5371879106438897
gcc-4	1.0161290322580645	1.0134048257372654	1.0113408939292863	0	1.0353130016051364	1.0436507936507937	1.0888382687927107	0	1.0453563714902807	1.0284552845528456	1.0433757661480434	0	1.1169590643274854	1.1173184357541899	1.0960809102402023	0	1.0303030303030303	1.0233236151603498	1.028668941979522	0	1.3848797250859106	1.2114597544338335	1.0669693530079456	0	1.0260047281323876	1.0162790697674418	1.0302857142857142	0	1.024390243902439	1.018181818181818	1.0	0	1.0	1.002724795640327	1.0068306010928962	0	1.0056053811659194	1.0056053811659194	1.0027979854504756	0	1.0071942446043165	1.0107142857142857	1.0099648300117234	0	1.0076142131979695	1.0076238881829733	1.0076142131979695	0	1.077319587628866	1.0850515463917525	1.0804020100502512	0	1.0238095238095237	1.04	1.0717131474103585	0	1.006578947368421	1.0033112582781456	1.006578947368421	0	1.002183406113537	1.0043763676148796	1.0027292576419213	0	1.0	1.0128205128205128	1.0256410256410255	0	1.091867469879518	1.1332335329341316	1.1983705278072971	0	1.026246719160105	1.0099750623441397	1.0291840381179274	0	1.1204379562043796	1.1810490693739424	1.1364548494983278	0	1.0666666666666667	1.005722460658083	1.0130404941660947	0	1.1101694915254237	1.1126482213438735	1.1174957118353346	0	1.0222929936305734	1.0174188440221694	1.0161608198659835	0	1.1851851851851851	1.1324921135646688	1.100942126514132	0	1.0434782608695652	1.0879120879120878	1.09375	0	1.0112721417069244	1.0172872340425532	1.0088845014807502	0	1.0196078431372548	1.0338164251207729	1.1116639027086788	0	1.0945558739255015	1.0097205346294047	1.0506535947712419	0
gcc-8	1.0241935483870968	1.0107238605898123	0	0	1.0449438202247192	1.0761904761904761	0	0	1.060475161987041	1.0558943089430894	0	0	1.1578947368421053	1.1480446927374302	0	0	1.0424242424242425	1.043731778425656	0	0	1.4604810996563573	1.199181446111869	0	0	1.0307328605200945	1.0290697674418605	0	0	1.0121951219512195	1.0242424242424242	0	0	1.0054347826086956	1.008174386920981	0	0	1.007847533632287	1.006726457399103	0	0	1.0119904076738608	1.0107142857142857	0	0	1.0101522842639594	1.013977128335451	0	0	1.077319587628866	1.092783505154639	0	0	1.0476190476190477	1.056	0	0	1.006578947368421	1.0066225165562914	0	0	1.0043668122270741	1.0065645514223194	0	0	1.0256410256410255	1.0256410256410255	0	0	1.1370481927710843	1.1811377245508983	0	0	1.0341207349081365	1.0236907730673317	0	0	1.2153284671532847	1.2825719120135364	0	0	1.0166666666666666	1.0	0	0	1.1652542372881356	1.1620553359683794	0	0	1.035031847133758	1.0285035629453683	0	0	1.2296296296296296	1.160883280757098	0	0	1.0434782608695652	1.1318681318681318	0	0	1.0144927536231885	1.0132978723404256	0	0	1.0269607843137254	1.0531400966183575	0	0	1.1260744985673352	1.0243013365735116	0	0
tonto-1	1.0053763440860215	1.0013404825737264	1.0013342228152102	1.003652058432935	1.0016051364365972	1.0	1.0167046317388002	1.0055736182071529	1.0237580993520519	1.0020325203252032	1.007072135785007	1.009147609147609	1.01364522417154	1.0242085661080074	1.0151706700379266	1.0015467904098994	1.0045454545454544	1.0021865889212829	1.0023890784982936	1.0088907705334462	1.0756013745704467	1.0375170532060027	1.0002837684449488	1.0019900497512437	1.0283687943262412	1.0093023255813953	1.014857142857143	1.0	1.0	1.0007575757575757	1.0	1.0007541478129713	1.0	1.0	1.0009107468123861	1.0043113228953937	1.0	1.0	1.0	1.0	1.0	1.0035714285714286	1.004103165298945	1.0079714128642112	1.0	1.0025412960609912	1.0	1.0012670256572695	1.0	1.0085910652920962	1.020100502512563	1.0067380103051922	1.0	1.0016	1.003187250996016	1.005324298160697	1.0	1.0	1.0	1.0008244023083264	1.0	1.00109409190372	1.0	1.0019162332329592	1.0032051282051282	1.0	1.0036630036630036	1.0045045045045045	1.0	1.0104790419161678	1.0464045341834927	1.005014749262537	1.005249343832021	1.0	1.007147111375819	1.0076536713704856	1.0346715328467153	1.042301184433164	1.0331103678929765	1.0123592419664926	1.005	1.0	1.0068634179821552	1.0	1.0148305084745761	1.0158102766798418	1.0098627787307033	1.0036845983787768	1.0047770700636942	1.002375296912114	1.0011824990145841	1.002361739814997	1.0166666666666666	1.0110410094637223	1.0151413189771197	1.0211428571428571	1.003220611916264	1.0244755244755244	1.009765625	1.0050761421319796	1.0	1.0	1.001974333662389	1.004	1.017156862745098	1.0108695652173914	1.021558872305141	1.0143160127253446	1.0401146131805157	1.0	1.0098039215686274	1.5035479632063076
tonto-2	1.0053763440860215	1.0040214477211795	1.0	1.004316069057105	1.0016051364365972	1.003968253968254	1.0125284738041003	1.007276668214894	1.0064794816414686	1.008130081300813	1.002828854314003	1.0106029106029106	1.0155945419103314	1.0251396648044693	1.0147492625368733	1.007153905645785	1.0015151515151515	1.0058309037900874	1.0061433447098975	1.0135478408128704	1.092783505154639	1.0545702592087312	1.0	1.0	1.0094562647754137	1.0046511627906978	1.0045714285714287	1.002212389380531	1.0	1.000865800865801	1.0	1.001256913021619	1.0	1.0009082652134422	1.0013661202185793	1.0	1.001121076233184	1.0	1.0	1.0	1.0	1.0011904761904762	1.0046893317702228	1.009070918086861	1.0	1.0	1.0	1.0031675641431739	1.0017182130584192	1.0094501718213058	1.0255443886097153	1.0061434799841458	1.0	1.0016	1.0047808764940238	1.0079864472410454	1.0	1.0	1.0008223684210527	1.0022671063478978	1.0	1.0021881838074398	1.0	1.0021899808376677	1.0032051282051282	1.0024038461538463	1.0018315018315016	1.0029146793852675	1.0015060240963856	1.0089820359281436	1.0559688274884875	1.0051622418879056	1.0	1.0062344139650872	1.0101250744490768	1.003587658454915	1.032846715328467	1.027072758037225	1.0197324414715718	1.010574018126888	1.005	1.0	1.007206588881263	1.0	1.0169491525423728	1.0197628458498023	1.0154373927958833	1.0105011053795137	1.0031847133757963	1.0031670625494853	1.0003941663381948	1.0027553631174966	1.0277777777777777	1.0157728706624605	1.0225437415881562	1.0217142857142858	1.001610305958132	1.0243669374104156	1.0104166666666665	1.018920166128288	1.0	1.0013297872340425	1.0	1.0	1.0	1.002415458937198	1.0270867882808181	1.0146694945210322	1.0515759312320916	1.0	1.0234204793028323	1.5182654402102496
tonto-4	1.0080645161290323	1.002680965147453	1.0060040026684456	0	1.0080256821829856	1.0047619047619047	1.0197418375094913	0	1.0172786177105833	1.0060975609756098	1.0165016501650166	0	1.0214424951267056	1.0325884543761639	1.0185419300463547	0	1.0	1.0036443148688046	1.0092150170648464	0	1.1099656357388317	1.0654843110504775	1.0130533484676505	0	1.0094562647754137	1.0069767441860464	1.0062857142857142	0	1.0045731707317074	1.0015151515151515	1.0	0	1.0018115942028984	1.0009082652134422	1.000455373406193	0	1.0	1.0	1.0	0	1.0	1.0011904761904762	1.003516998827667	0	1.00253807106599	1.0050825921219821	1.0044416243654823	0	1.0103092783505154	1.0146048109965635	1.0268006700167505	0	1.0015873015873016	1.0048	1.0063745019920318	0	1.0	1.0033112582781456	1.0004111842105263	0	1.0	1.0032822757111597	1.0	0	1.0032051282051282	1.001602564102564	1.0018315018315018	0	1.0135542168674698	1.0127245508982037	1.0432164364151613	0	1.010498687664042	1.0	1.0107206670637283	0	1.0401459854014599	1.057529610829103	1.0324414715719064	0	1.005	1.0014306151645207	1.005490734385724	0	1.0254237288135593	1.0306324110671936	1.0167238421955402	0	1.0047770700636942	1.0031670625494853	1.0019708316909737	0	1.0351851851851852	1.0220820189274447	1.0309555854643337	0	1.0064412238325282	1.0262780697563305	1.0122549019607843	0	1.0	1.0066489361702127	1.0009871668311945	0	1.0049019607843137	1.0060386473429952	1.0315091210613598	0	1.0601719197707737	1.0	1.0163398692810457	0
tonto-8	1.0053763440860215	1.0093833780160857	0	0	1.0112359550561798	1.023015873015873	0	0	1.0259179265658747	1.011178861788618	0	0	1.0331384015594542	1.0446927374301676	0	0	1.006060606060606	1.009475218658892	0	0	1.1391752577319587	1.0784447476125512	0	0	1.011820330969267	1.0069767441860464	0	0	1.0045731707317074	1.003030303030303	0	0	1.0	1.0009082652134422	0	0	1.001121076233184	1.0016816143497758	0	0	1.0023980815347722	1.0023809523809524	0	0	1.00253807106599	1.0012706480304956	0	0	1.02233676975945	1.0326460481099655	0	0	1.0047619047619047	1.0096	0	0	1.0016447368421053	1.0033112582781456	0	0	1.002183406113537	1.0021881838074398	0	0	1.0048076923076923	1.0040064102564101	0	0	1.0150602409638554	1.028443113772455	0	0	1.010498687664042	1.0723192019950125	0	0	1.063868613138686	1.0736040609137056	0	0	1.0033333333333334	1.0	0	0	1.042372881355932	1.040513833992095	0	0	1.0111464968152866	1.0039588281868568	0	0	1.0518518518518518	1.0473186119873816	0	0	1.0177133655394526	1.0425226946966077	0	0	1.0128824476650564	1.002659574468085	0	0	1.0122549019607843	1.0169082125603865	0	0	1.0515759312320916	1.0	0	0
lbm-1	1.0134408602150538	1.0107238605898123	1.010006671114076	1.0202523240371846	1.0128410914927768	1.026190476190476	1.0637813211845102	1.0410280229137638	1.0539956803455723	1.032520325203252	1.0348892032060348	1.0415800415800416	1.1198830409356726	1.1187150837988826	1.0619469026548671	1.0327726218097446	1.0333333333333334	1.033527696793003	1.0409556313993173	1.0818515382444256	1.422680412371134	1.1582537517053206	1.0749148694665154	1.0398009950248757	1.0638297872340425	1.0348837209302326	1.0217142857142858	1.0176991150442478	1.024390243902439	1.0193939393939393	1.0022321428571428	1.009049773755656	1.0	1.0	1.0040983606557377	1.0020422055820286	1.006726457399103	1.0044843049327354	1.0016787912702854	1.0033566433566434	1.0095923261390887	1.0095238095238095	1.0082063305978899	1.0464540956569544	1.0076142131979695	1.0076238881829733	1.009517766497462	1.0053848590433956	1.1134020618556701	1.1134020618556701	1.0847989949748742	1.0318073721759808	1.037037037037037	1.0453333333333332	1.053120849933599	1.0413036463375283	1.0	1.0033112582781456	1.0	1.0078318219291014	1.0043668122270741	1.0032822757111597	1.002183406113537	1.0046537092800438	1.005128205128205	1.0128205128205128	1.0147435897435897	1.0190779014308426	1.0617469879518073	1.0853293413173652	1.1179596174282678	1.0150442477876107	1.0288713910761156	1.0187032418952617	1.0321620011911852	1.0717531690983018	1.22992700729927	1.260575296108291	1.1351170568561872	1.070035704476792	1.0055555555555555	1.0	1.0058339052848317	1.0	1.1440677966101696	1.1640316205533596	1.1312178387650085	1.08069270449521	1.017515923566879	1.01187648456057	1.0122191564840362	1.0161385554024798	1.14320987654321	1.113564668769716	1.0901749663526243	1.0782857142857143	1.0679347826086956	1.1004709576138147	1.0979166666666667	1.1515591007976795	1.0096618357487923	1.0079787234042554	1.0078973346495557	1.006	1.0220588235294117	1.0314009661835748	1.128800442233278	1.0738776952986921	1.1289398280802292	1.014580801944107	1.079520697167756	1.6081471747700393
lbm-2	1.021505376344086	1.0241286863270778	1.0213475650433623	1.0262284196547145	1.0401284109149278	1.0984126984126985	1.1397114654517844	1.0746245548846571	1.0842332613390928	1.076219512195122	1.0796793965110796	1.0983367983367984	1.219298245614035	1.1885474860335195	1.1188369152970923	1.0803364269141533	1.0606060606060606	1.0626822157434401	1.086689419795222	1.1583403895004234	1.597938144329897	1.2755798090040928	1.127128263337117	1.0992537313432835	1.0520094562647755	1.0558139534883721	1.048	1.0508849557522124	1.0365853658536586	1.0290909090909088	1.0089285714285714	1.0233785822021115	1.0027173913043477	1.0068119891008174	1.0088797814207648	1.001361470388019	1.0123318385650224	1.0100896860986548	1.0081141578063795	1.0095104895104896	1.0167865707434052	1.0202380952380952	1.02989449003517	1.1129741616272677	1.0101522842639594	1.0165184243964422	1.010786802030457	1.0107697180867912	1.1314432989690721	1.125	1.096105527638191	1.0481569560047563	1.0767195767195767	1.0946666666666667	1.098937583001328	1.100677637947725	1.006578947368421	1.009933774834437	1.004111842105263	1.0131904369332234	1.0043668122270741	1.0076586433260395	1.0043668122270741	1.0087599233506708	1.035897435897436	1.032051282051282	1.0371794871794873	1.0337837837837838	1.1280120481927711	1.127245508982036	1.1452355650017711	1.0277286135693215	1.0446194225721785	1.0423940149625934	1.0833829660512209	1.1380052618990673	1.397810218978102	1.404399323181049	1.2267558528428093	1.1614940950288382	1.0138888888888888	1.0	1.0178448867536032	1.0	1.2923728813559323	1.3577075098814229	1.2495711835334478	1.1621223286661755	1.0286624203821657	1.0300870942201108	1.0275916436736303	1.0244046447549695	1.2814814814814814	1.1724500525762356	1.1179901301031854	1.179142857142857	1.2020460358056266	1.3168498168498168	1.2541666666666667	1.2944162436548223	1.0177133655394526	1.014627659574468	1.0177690029615005	1.0	1.0392156862745099	1.0954106280193237	1.2542841348811498	1.155355249204666	1.160458452722063	1.0558930741190766	1.1884531590413943	1.7603153745072273
lbm-4	1.0618279569892473	1.0509383378016086	1.057371581054036	0	1.245585874799358	1.2769841269841269	1.2543659832953682	0	1.1987041036717063	1.1880081300813008	1.2065063649222065	0	1.3596491228070176	1.3142458100558658	1.2345132743362832	0	1.1393939393939394	1.1443148688046647	1.2361774744027303	0	1.8178694158075601	1.529331514324693	1.3144154370034051	0	1.115839243498818	1.1116279069767443	1.1285714285714286	0	1.0902439024390245	1.0666666666666667	1.0392857142857141	0	1.0244565217391304	1.0190735694822888	1.0177595628415301	0	1.0369955156950672	1.029708520179372	1.027700055959709	0	1.0455635491606714	1.0476190476190477	1.0826494724501758	0	1.032994923857868	1.0279542566709021	1.0348984771573604	0	1.1984536082474226	1.1829896907216495	1.1564070351758793	0	1.2407407407407407	1.252	1.2636122177954847	0	1.0230263157894737	1.0231788079470199	1.0230263157894737	0	1.0262008733624455	1.0240700218818382	1.0185589519650655	0	1.0794871794871794	1.0653846153846154	1.0737179487179485	0	1.1927710843373494	1.1833832335329342	1.1842012043924903	0	1.120734908136483	1.119700748129676	1.2447885646217987	0	1.7080291970802919	1.6175972927241962	1.4414715719063544	0	1.0333333333333334	1.013590844062947	1.009608785175017	0	1.5423728813559323	1.4861660079051384	1.4485420240137221	0	1.0828025477707006	1.0593824228028503	1.0579424517146236	0	1.4666666666666666	1.3280757097791798	1.2615522655899507	0	1.481159420289855	1.488226059654631	1.5114583333333333	0	1.0418679549114331	1.0412234042553192	1.0404738400789733	0	1.25	1.3454106280193237	1.5456053067993367	0	1.2521489971346704	1.2114216281895505	1.368736383442266	0
lbm-8	1.163978494623656	1.160857908847185	0	0	1.5489566613162118	1.6031746031746033	0	0	1.7408207343412527	1.7113821138211383	0	0	1.7251461988304093	1.6843575418994414	0	0	1.4303030303030304	1.469387755102041	0	0	2.7353951890034365	2.2305593451568897	0	0	1.3806146572104019	1.4127906976744187	0	0	1.2414634146341463	1.166060606060606	0	0	1.1005434782608696	1.0463215258855585	0	0	1.0795964125560538	1.076793721973094	0	0	1.1486810551558753	1.1726190476190477	0	0	1.0862944162436547	1.0978398983481577	0	0	1.3762886597938144	1.3492268041237114	0	0	1.5846560846560847	1.5906666666666667	0	0	1.0460526315789473	1.0496688741721854	0	0	1.0458515283842795	1.038293216630197	0	0	1.1794871794871795	1.1602564102564104	0	0	1.4518072289156627	1.473802395209581	0	0	1.4803149606299213	1.5062344139650872	0	0	2.4744525547445257	2.4213197969543145	0	0	1.0722222222222222	1.0376728659990462	0	0	2.1186440677966103	2.0632411067193677	0	0	1.2292993630573248	1.205859065716548	0	0	2.0839506172839504	1.8675078864353312	0	0	2.141304347826087	2.197069597069597	0	0	1.143317230273752	1.1382978723404256	0	0	1.821078431372549	1.9359903381642511	0	0	1.851002865329513	1.7278250303766707	0	0
libquantum-1	1.021505376344086	1.0214477211796247	1.0173448965977319	1.0265604249667994	1.0465489566613162	1.0706349206349206	1.1078208048595293	1.0439696547453166	1.0755939524838012	1.0640243902439024	1.0551626591230552	1.059043659043659	1.1783625730994152	1.1452513966480447	1.09102402022756	1.046983758700696	1.0606060606060606	1.0495626822157433	1.0498293515358361	1.0677392040643523	1.4879725085910653	1.2305593451568895	1.131101021566402	1.0743781094527363	1.0472813238770686	1.0465116279069768	1.044	1.0315265486725664	1.0396341463414633	1.0363636363636364	1.0119047619047619	1.0169683257918551	1.0054347826086956	1.0108991825613078	1.0095628415300546	1.002722940776038	1.0123318385650224	1.007847533632287	1.0069949636261892	1.008111888111888	1.0167865707434052	1.0154761904761904	1.0205158264947245	1.0640461792193512	1.0126903553299493	1.0165184243964422	1.010786802030457	1.0107697180867912	1.1597938144329898	1.1623711340206186	1.1193467336683418	1.0576694411414982	1.0952380952380953	1.114	1.1175298804780875	1.1205227492739593	1.0032894736842106	1.0165562913907285	1.0032894736842106	1.0103050288540807	1.0065502183406114	1.0065645514223194	1.0049126637554586	1.0068436901177116	1.0448717948717947	1.0368589743589745	1.0392628205128205	1.0329888712241653	1.2424698795180722	1.2447604790419162	1.2008501594048884	1.0432153392330383	1.041994750656168	1.0299251870324189	1.0518165574746874	1.0980626644343459	1.4233576642335766	1.4077834179357023	1.1812709030100335	1.0950288382312552	1.0133333333333332	1.0042918454935623	1.0123541523678792	1.0	1.3771186440677967	1.3221343873517786	1.2238421955403087	1.1411201179071482	1.03343949044586	1.0316706254948536	1.0220733149389043	1.0253887030112183	1.385185185185185	1.2287066246056781	1.1339165545087484	1.0942857142857143	1.2307692307692306	1.2467532467532465	1.2442129629629628	1.2597292724196276	1.0193236714975846	1.0159574468085106	1.018756169792695	1.0	1.0563725490196079	1.0567632850241546	1.1553344389165285	1.0818310357016614	1.151862464183381	1.0473876063183476	1.1013071895424837	1.6081471747700393
